id,taxyr,businessname1,businessname2,ein,votingmembersgoverningbodycnt,votingmembersindependentcnt,totalemployeecnt,totalvolunteerscnt,activityormissiondesc,typeoforganizationcorpind,typeoforganizationtrustind,typeoforganizationassocind,typeoforganizationotherind,otherorganizationdsc,formationyr,legaldomicilestatecd,legaldomicilecountrycd
201101399349300810,2010,SAINT BRENDANS IRISH DANCE FOUNDATION,,841571852,100,0,0,200,WEEKLY CLASSES 250 STUDENTS 40 WEEKS 2 HOURS PER CLASS FURNISH DANCE SPACE MAINTAIN FLOOR AND EQUIPMENT AND COSTUMES FOR PERFORMANCES AND COMPETITIONS. RUN A SANCTIONED COMPETITION FOR 600 COMPETITORS SUPPORT UP TO 40 STUDENTS AT COMPETIONS ALL OVER THE WORLD,f,f,f,f,,2000,CO,
201500719349301065,2014,ST LUKES PERFORMING ARTS ACADEMY,,454372479,7,7,6,30,TO PROVIDE TRANSFORMATIVE CHARACTER BUILDING EXPERIENCES IN K-12 STUDENTS THROUGH PERFORMING ARTS EDUCATION AND THEATER EXPERIENCE.,t,f,f,f,,2012,CO,
201441189349300224,2011,THE PARK PEOPLE,,846045624,20,20,2,400,"A PRIVATE, NON-PROFIT ORGANIZATION PRESERVING, ENHANCING, AND ADVOCATING FOR DENVER'S PARKS, RECREATION RESOURCES, OPEN SPACE, AND URBAN FORESTS.",t,f,f,f,,1969,CO,
201602009349300440,2015,CHILDREN'S SPEECH & READING CENTER,,841227883,7,7,12,5,"OUR MISSION IS TO ENABLE CHILDREN WITH SPEECH-LANGUAGE DELAYS AND DISORDERS TO COMMUNICATE CLEARLY AND EFFECTIVELY SO THAT THEY MAY REACH THEIR FULL ACADEMIC, SOCIAL AND DEVELOPMENTAL POTENTIAL.",t,f,f,f,,1993,CO,
201721109349300137,2016,THE RISE SCHOOL OF DENVER,,460483435,6,6,40,100,"THE PURPOSE OF THE RISE SCHOOL OF DENVER IS TO PROVIDE THE HIGHEST QUALITY EARLY CHILDHOOD EDUCATION FOR ALL CHILDREN, INCLUDING CHILDREN WITH DEVELOPMENTAL DISABILITIES. OUR GOALS ARE TO (A) PROVIDE FAMILY-CENTERED SERVICES DESIGNED TO MEET THE INDIVIDUALIZED NEEDS OF ALL CHILDREN AND FAMILIES; (B) PROVIDE A BLEND OF EDUCATIONAL AND THERAPY SERVICES WITHIN THE CONTEXT OF A DEVELOPMENTALLY APPROPIATE CURRICULUM; AND (C) TO PREPARE CHILDREN FOR THEIR NEXT EDUCATIONAL ENVIRONEMNT. THE SCHOOL ADHERES TO THE PHILOSOPHY AND RECOMMENDED PRACTICES OF BOTH EARLY CHILDHOOD SPECIAL EDUCATION AND GENERAL EARLY CHILDHOOD EDUCATION.",t,f,f,f,,2002,CO,
201102629349300425,2010,ROTARY INTERNATIONAL PUEBLO #43,,840307713,11,11,0,13,"SERVICE TO THE COMMUNITY THE CLUB MAKES CONTRIBUTIONS AND PROGRAM SERVICES TO THE COMMUNITY TO FURTHER THE CLUB'S OBJECTIVE TO SERVE PERSONAL, BUSINESS AND COMMUNITY LIFE",t,f,f,f,,1912,CO,
201302719349300000,2012,METRO INFANTA FOUNDATION INC,,841353940,9,9,0,10,FINANCIAL ASSISTANCE TO VARIOUS RELIGIOUS AND EDUCATIONAL INSTITUTIONS,t,f,f,f,,1996,CO,
201110179349300351,2009,CANCER LEAGUE OF COLORADO INC,,840989426,52,52,0,400,"A joint commitment to raise money for research and patient care with the mission of finding a cure for, or the means to control, cancer.",t,f,f,f,,1985,CO,
201433219349303393,2013,MANITOU SPRINGS HISTORICAL SOCIETY,,237154888,8,5,16,10,MAINTAIN MIRAMOUNT CASTLE,t,f,f,f,,1971,CO,
201600439349301980,2014,SUPPORTERS OF SUMMIT INC,,841487925,9,9,0,120,"THE CORPORATION SHALL HAVE THE MISSION OF BRINGING TOGETHER PARENTS, STAFF AND THE COMMUNITY IN SUPPORT OF SUMMIT MIDDLE SCHOOL.",t,f,f,f,,1999,CO,
201543159349300814,2014,DENVER CHAPTER NO 145 THE ORDER OF AHEPA,,208424594,310,310,0,,"The Organization is dedicated to promoting Hellenic ideals, culture, and fellowship through local and national activities. The Organization participates in conventions, sports events, and supports churches and other charitable organizations.",t,f,f,f,,2011,CO,
201710759349301056,2016,Art from Ashes Inc,,200273372,4,4,7,144,"Art from Ashes exists to empower struggling youth by providing creative programs that facilitate health and hope through expression, connections and transformation.",t,f,f,f,,1996,CO,
201601329349303530,2015,Colorado Springs Fine Arts Center Foundation,,841303516,5,5,0,5,MANAGE CERTAIN ASSETS FOR THE BENEFIT OF THE COLORADO SPRINGS FINE ARTS CENTER,t,f,f,f,,1996,CO,
201301829349300805,2012,Denver Dry Development Corporation,,841195069,3,3,0,0,"To operate commercial and residential rental property. The property consists of fifty-one residential units, thirty-nine of which are low-income housing and one commercial space leased to a not-for-profit trade association.",t,f,f,f,,1992,CO,
201122239349300322,2010,CENTER FOR ENRICHED COMMUNICATION INC,,742232416,11,10,17,53,"The Counseling and Education Center provides professional affordable counseling services to individuals and families, especially for low-income individuals and families who are either uninsured or under-insured. No individual or family is turned away for their inability to pay even the lowest fee on our sliding fee scale.",t,f,f,f,,1981,CO,
201532969349300843,2014,FEED SCHOLARSHIP FUND AND,CHILDREN'S FOUNDATION,841329480,6,6,4,25,"PROVIDE OPERATIONAL SUPPORT AND EDUCATIONAL OPPORTUNITIES THROUGH A HOMELESS CHILDREN'S ORPHANAGE IN MANZANILLO, MX",t,f,f,f,,1975,CO,
201633499349301263,2015,Colorado Springs School,,840517369,16,16,118,,"Operate a private, independent school, grades preschool through 12",t,f,f,f,,1962,CO,
201321089349300177,2011,ASPEN VALLEY SKISNOWBOARD CLUB INC,,846042225,18,18,0,0,TO PROVIDE ALL YOUTH IN THE GREATER ROARING FORK VALLEY THE OPPORTUNITY TO DEVELOP AS ATHLETES AS PEOPLE THROUGH WINTER SPORTS.,t,f,f,f,,1965,CO,
201641829349300149,2015,BELOVED RAGAMUFFIN PROJECTS,,010797012,3,3,7,70,"THE MISSION OF THE ORGANIZATION IS TO MEET SPIRITUAL AND PHYSICAL NEEDS OF THE HOMELESS AND WORKING POOR IN AND AROUND THE VICINITY OF DENVER, COLORADO BOTH ON EMERGENCY AND LONG TERM BASIS.",t,f,f,f,,2007,CO,
201740319349300539,2015,Aspen Film,,742483139,10,10,7,75,"TO ENLIGHTEN, ENRICH, EDUCATE AND ENTERTAIN THROUGH FILM.",t,f,f,f,,1988,CO,
201731359349305748,2016,Land Use Resource Center,,841226087,3,2,1,0,ASSIST INDIVIDUAL AND VARIOUS ENTITIES DEALING WITH ISSUES HAVING TO DO WITH LAND CONSERVATION,t,f,f,f,,1992,CO,
201701539349300730,2016,Humane Society of the Pikes Peak Region,,840410111,16,16,212,1056,"A compassionate community where animals and people are cared for and valued.HSPPR saves 17,000 animals annually by reuniting lost pets with their families, providing adoption services, investigating animal cruelty, providing veterinary care and donor subsidized spay and neuter for pets of low-income families. Humane education in the schools and summer camp teach children about compassion and respect. Trap/Neuter/Return program sterilizes thousands of community cats to reduce overpopulation and support colony care providers. Volunteers donate more than 100,000 hours annually to support many roles including behavior modification for dogs and cats, events, adoption matchmakers and veterinary clinic assistance.",t,f,f,f,,1949,CO,
201313499349300101,2012,Colorado Springs School Foundation Inc,,742246808,11,11,0,,Fundraising support for independent private school,t,f,f,f,,1980,CO,
201103149349301930,2010,OLD COLORADO CITY HISTORICAL,SOCIETY,840855158,9,9,0,12,HISTORICAL SOCIETY & MUSEUM,t,f,f,f,,1980,CO,
201411199349300221,2013,BERGER COLLECTION EDUCATIONAL TRUST,ATTN TIMOTHY STANDRING,336258491,6,6,0,0,MAINTAIN AND DISPLAY BRITISH ART,f,t,f,f,,1999,CO,
201311359349301931,2012,Colorado Bandmasters Association,,840886848,15,15,0,,Promoting comprehensive music education through participation and performance in band.,t,f,f,f,,1980,CO,
201601689349301010,2015,GOLDEN RETRIEVER RESCUE,OF THE ROCKIES,841430940,12,12,2,250,RESCUE AND PLACEMENT OF DOGS,t,f,f,f,,,CO,
201513209349303711,2014,Neighborhood Development Collaborative Inc,,264810482,12,12,0,0,To develop and provide decent housing that is affordable to low and moderate income persons.,t,f,f,f,,2009,CO,
201830749349301653,2016,BENTS FORT WATER COMPANY,,840520063,4,3,1,,PUBLIC WATER UTILITY COMPANY,f,f,t,f,,1969,CO,
201511039349300041,2014,Bessemer Historical Society,,311714170,18,18,10,50,"To provide education to the public through the preservation of the historical archives, artifacts buildings of the Colorado Fuel and Iron Co. BHS collects, preserves, interprets exhibits the collections.",t,f,f,f,,1995,CO,
201702269349302865,2015,EATON SENIOR COMMUNITIES INC,,841432959,11,11,95,11,TO PROVIDE MANAGEMENT AND SUPPORTIVE SERVICES TO OTHER 501(C)(3) ORGANIZATIONS.,t,f,f,f,,1997,CO,
201840449349301774,2016,20 First Street Properties,,200950494,3,3,0,,"Owning, Holding title to, and maintaining the land, buildings and improvements of the U.S. Figure Skating Association.",t,f,f,f,,2004,CO,
201410429349300836,2012,Kabbalah Experience,,203226087,10,10,6,12,Encourage individual spiritual growth through the study and application of Kabbalah's insights.,t,f,f,f,,2005,CO,
201121269349301522,2010,NATIONAL ORGANIZATION OF INVESTMENT PROFESSIONALS,,931197451,25,25,0,5,Organization of investment professionals with a common objective of fostering a favorable regulatory environment for institutional participation in the securities markets with fair and open markets for all participants. Organization of investment professionals with a common objective of fostering a favorable regulatory environment for institutional participation in the securities markets with fair and open markets for all participants.,f,f,t,f,,1983,DC,
201743319349300709,2016,Rocky Mountain Sustainable Living Assoc,,481302998,8,8,0,0,EDUCATION AND PROMOTION OF SUSTAINABLE LIVING RESCOURCES.,t,f,f,f,,2003,CO,
201420139349302202,2012,HOPE CANCER FUND,,383427023,4,4,0,,PROVIDE HELP AND SUPPORT TO CANCER PATIENTS.,t,f,f,f,,,,
201601939349300635,2015,APPETITES UNITE INC,,272126113,3,1,18,150,"CAFE 180, RECOGNIZING OUR UNIVERSAL APPETITE FOR DELICIOUS, NOURISHING FOOD AND SOCIAL CONNECTEDNESS, IS DEDICATED TO ELIMINATING HUNGER AND SOCIAL BARRIERS ASSOCIATED WITH FOOD BY FEEDING ALL PEOPLE REGARDLESS OF THEIR ABILITY TO PAY, IN A DIGNIFIED AND RESPECTFUL MANNER.",t,f,f,f,,2010,CO,
201423189349300532,2013,ATLANTIS COMMUNITY INCORPORATED,,840691371,7,6,28,40,"ATLANTIS COMMUNITY INC. (ATLANTIS) IS A NONPROFIT CORPORATION, ORGANIZED IN THE STATE OF COLORADO. ATLANTIS HAS BEEN ESTABLISHED TO PROVIDE ENVIRONMENTAL AND SUPPORT ALTERNATIVES FOR PEOPLE WITH DISABILITIES. ATLANTIS REVENUES ARE SUBSTANTIALLY PROVIDED BY FEDERAL AND STATE GRANTS TO PROVIDE ASSISTANCE TO DISABLED INDIVIDUALS. AMONG THE SERVICES PROVIDED TO THE DISABLED COMMUNITY ARE:PREPARING CLIENTS TO LIVE INDEPENDENTLY OF NURSING HOMESPROVIDING ADAPTIVE TECHNOLOGIES TO CLIENTSPROTECTING THE LEGAL RIGHTS OF DISABLED INDIVIDUALS AND THE DISABLED COMMUNITY",t,f,f,f,,1975,CO,
201511629349300221,2014,BIOMEDICAL RESEARCH FOUNDATION OF COLORADO,,742427577,5,5,0,0,MEDICAL RESEARCH,t,f,f,f,,1986,CO,
201302529349300755,2012,INTERNATIONAL EROSION CONTROL ASSOCIATION,,942581002,9,9,11,0,DEVOTED TO HELPING MEMBERS SOLVE THE PROBLEMS CAUSED BY EROSION AND ITS BYPRODUCT - SEDIMENT.,t,f,f,f,,1972,WA,
201332249349302403,2011,MONUMENT LITTLE LEAGUE INC,,846049393,15,15,0,300,PROMOTION OF YOUTH BASEBALL,t,f,f,f,,1979,CO,
201601349349305125,2015,Rick Barton Ministries Inc,,731400952,5,5,3,0,"To present the Gospel message of salvation to men and women, boys and girls around the world. Encourage Christians everywhere to greater faith in God, joyful service to Him and full participation in a local, Christ-centered church.",t,f,f,f,,1992,CO,
201642239349301309,2015,METRO NORTH CHAMBER OF COMMERCE,,840486338,20,20,6,200,"THE METRONORTH CHAMBER OF COMMERCE IS A MEMBERSHIP ORGANIZATION, ORGANIZED TO CULTIVATE, PROMOTE AND DISSEMINATE KNOWLEDGE AND INFORMATION RELATED TO THE NORTHERN METROPOLITAN AREA. IT ALSO PROVIDES BUSINESS PERSONS IN THE AREA AN AVENUE TO DISCUSS ISSUES.",t,f,f,f,,1959,CO,
201303199349307270,2012,COLORADO FUND FOR PEOPLE WITH DISABILITIES INC,,846272143,12,12,13,0,"TRUSTEE SERVICES FOR THE MANAGEMENT, INVESTMENT, AND DISBURSEMENT OF FUNDS ENTRUSTED FOR THE BENEFIT OF DISABLED PERSONS.",f,t,f,f,,1994,CO,
201201369349307170,2011,CHEYENNE MOUNTAIN PUBLIC BROADCAST HOUSE,BROADCAST HOUSE INC,830234545,8,8,20,30,"THE CORPORATION IS ORGANIZED TO FOSTER APPRECIATION OF GREAT CLASSICAL MUSIC BY CULTIVATING KNOWLEDGE AND ENJOYMENT BY LISTENERS OF ALL AGES, BY EXPANDING THE REACH OF OUR COVERAGE, BY MAINTAINING STATE OF THE ART AUDIO QUALITY, AND BY SUPPORTING THE ARTS IN THE BROADCAST COMMUNITY.",t,f,f,f,,1977,CO,
201630989349301203,2015,The Chelsea Hutchison Foundation,,271317638,4,0,0,40,"C.H.F. provde public awareness information, grants for Epilepsy seizure monitoring, and awareness through fundraising events and multimedia educational tools.",t,f,f,f,,2009,CO,
201701089349300700,2015,COLORADO MEDICAL SOCIETY FOUNDATION,,841390157,10,10,0,10,TO ADMINISTER AND FINANCIALLY MANAGE PROGRAMS THAT SEEK TO IMPROVE ACCESS TO HEALTH CARE AND HEALTH SERVICES WITH THE POTENTIAL TO IMPROVE THE HEALTH OF COLORADANS.,t,f,f,f,,1997,CO,
201632739349300883,2015,JUST FOR KIDS FOUNDATION INC,,841560982,10,10,0,,EMPOWERING YOUTH AND OTHER ORGANIZATIONS.,t,f,f,f,,2000,CO,
201621489349300327,2015,The Museum Store Association Inc,,526044269,7,7,11,0,To PROMOTE THE GENERAL WELFARE OF THE MUSEUM INDUSTRY.,f,f,t,f,,1955,CO,
201501599349300420,2014,CLINICA COLORADO,,273794068,7,7,14,7,"TO PROVIDE LOW COST HEALTH CARE FOR THOSE WHO ARE INDIGENT, WITHOUT HEALTH INSURANCE OR UNABLE TO OBTAIN PRIMARY CARE SERVICES. CLINICA COLORADO IS AN AFFILIATE OF CLINCNET, A GROUP OF SAFETY NET CLINICS WHO DO NOT REFUSE SERVICE BASED ON ABILITY TO PAY.",t,f,f,f,,2010,CO,
201641329349304554,2014,The Master's College and Seminary,,956001907,17,12,1110,50,Christian liberal arts college and theological seminary existing to advance the Kingdom of the Lord,t,f,f,f,,1927,CA,
201302109349300140,2012,SOARING EAGLES CENTER FOR AUTISM,,870712358,6,4,33,100,EDUCATION AND SUPPORT SERVICES FOR AUTISTIC CHILDREN.,t,f,f,f,,2005,CO,
201701989349301915,2015,Vision Health International,,943108791,17,0,0,52,"The mission of VHI is to improve the vision health of medically underserved people in developing countries by providing free-of-charge professional surgical, medical, and educational services at the invitation of the host country. In addition to providing direct patient care, an integral part of our mission is the capacity building of local medical personnel and the transfer of technology to the medical communities of the countries served. Educational activities include direct training of medical personnel in the latest surgical techniques, pre- and post-operative care, specialized oculoplastic instruction, and patient exams. The transfer of technology is accomplished through the donation of surplus surgical supplies and equipment to local medical professionals to allow for continuity of care.",t,f,f,f,,1989,CO,
201612849349300806,2015,Summit County Preschool,,840681886,7,0,0,0,Early Childhood Education,t,f,f,f,,1975,CO,
201341199349300149,2011,THE EARLY LEARNING CENTER,,841160185,8,8,45,8,CHILD ENRICHMENT PROGRAM,t,f,f,f,,1991,CO,
201103199349307665,2010,MILE HIGH COUNCIL ON ALCOHOLI,,840512896,8,8,39,82,TO PROVIDE EDUCATION AND OTHER SERVICES TO PREVENT ALCOHOLISM AND DRUG ABUSE,t,f,f,f,,1960,CO,
201623079349301102,2015,Table Mountain Soccer Assoc Inc,,840838108,8,10,3,42,Providing recreation for youth.,f,f,t,f,,1976,CO,
201642119349301024,2015,THE HUMANE SOCIETY OF BOULDER,VALLEY INC,840152768,10,10,121,750,ANIMAL WELFARE ORGANIZATION,t,f,f,f,,1902,CO,
201132519349300033,2010,LONGMONT AREA VISITORS ASSOCIATION INC,,262608100,12,0,2,6,"NONPROFIT ORGANIZATION WORKING TO PROMOTE TOURISM IN THE CITY OF LONGMONT, COLORADO.",f,f,t,f,,2008,CO,
201241309349300909,2011,TOUCHED BY HIM MINISTRIES,,311715006,4,4,1,,TO PROCLAIM THE GOSPEL OF JESUS CHRIST BOTH LOCALLY AND WORLDWIDE.,t,f,f,f,,2001,CO,
201331409349300548,2012,CATTLEMEN'S DAYS INC CO TREASURER,,721576181,42,5,0,0,"CATTLEMEN'S DAYS CELEBRATION IS USED TO PROMOTE COMMUNITY ACTIVITES WITHIN GUNNISON COUNTY INCLUDING: A RODEO, PARADE, DANCES AND BREAT CANCER AWARENESS AND FUNDING BREAT CANCER SUPPORT PROGRAMS.",t,f,f,f,,1960,CO,
201531229349300503,2014,MONTROSE ASSOCIATION OF REALTORS,,237216117,187,187,1,0,REALTOR EDUCATION,t,f,f,f,,1991,CO,
201722769349300212,2016,ACCORD INC,,271770761,5,5,1,50,Accord creates and implements programs that connect people from different worlds for better relationships and the good of society.,t,f,f,f,,2010,CO,
201741329349303459,2015,EMILY GRIFFITH FOUNDATION,,841169001,23,23,3,40,"TO PROVIDE FINANCIAL SUPPORT TO EMILY GRIFFITH TECHNICAL COLLEGE (EGTC) IN THE AREAS OF STUDENT SCHOLARSHIPS, CAPITAL IMPROVEMENTS, INNOVATIVE PROJECTS, INSTRUCTIONAL EQUIPMENT, ENDOWMENT AND OTHER NEEDS THAT CANNOT BE FUNDED BY THE SCHOOL'S REGULAR FINANCIAL SOURCES.",t,f,f,f,,1990,CO,
201711259349301236,2016,THE GOOD SHEPHERD FOUNDATION,,841583366,9,0,0,0,"THE CORPORATION SHALL SOLICIT, COLLECT, MANAGE, INVEST, AND DISBURSE A FUND CONSISTING OF REAL OR PERSONAL PROPERTY, MONIES, AND OTHER INTANGIBLE PROPERTY IN ORDER TO: (1) RECRUIT EDUCATORS FOR THE GOOD SHEPHERD SCHOOL (HEREINAFTER, SCHOOL), (2) RETAIN THE SCHOOL'S EDUCATORS, (3) BENEFIT AND IMPROVE THE SCHOOL, ITS CURRICULUM, ITS FACILITIES, ITS SERVICES, ITS EDUCATORS AND STAFF TRAINING, AND PROGRAMS, (4) PROMOTE AND ADVANCE THE CORPORATION'S PURPOSES, AND (5) ADVANCE AND PROMOTE THE PUBLIC HEALTH AND WELFARE.",f,f,t,f,,2001,CO,
201643209349303869,2015,SURGICORPS INTERNATIONAL,,251796465,10,10,3,120,TO PROVIDE FREE SURGICAL AND MEDICAL CARE TO THOSE IN NEED IN DEVELOPING COUNTRIES.,t,f,f,f,,1996,PA,
201521349349308762,2014,BAM Swim Team,,841505469,5,5,14,100,"BAM organizes and provides coaching for daily adult swim workouts at public recreation facilities in the greater Boulder, Colorado area. BAM serves approximately 350 members and guests annually.",t,f,f,f,,1999,CO,
201511849349300106,2014,Trashmasters International Inc,,841354654,7,7,0,,To provide cash college scholarships to needy local high school seniors on an annual basis,t,f,f,f,,1996,CO,
201633209349312898,2015,OPPORTUNITY INTERNATIONAL INC,D/B/A OPPORTUNITY INTERNATIONAL-US,540907624,16,15,123,176,"OPPORTUNITY INTERNATIONAL, INC D/B/A OPPORTUNITY INTERNATIONAL - US IS A TAX EXEMPT, PUBLICLY SUPPORTED CHRISTIAN-BASED CORPORATION THAT HELPS PEOPLE IN DEVELOPING NATIONS WORK THEIR WAY OUT OF POVERTY, STRENGTHEN THEIR FAMILIES AND IMPROVE THEIR COMMUNITIES. OPPORTUNITY INTERNATIONAL INC. IS PART OF THE OPPORTUNITY INTERNATIONAL NETWORK THAT CURRENTLY PROVIDES LOANS, SAVINGS PROGRAMS, INSURANCE AND OTHER FINANCIAL SERVICES AND TRAINING TO MORE THAN 14 MILLION CLIENTS IN 24 COUNTRIES ACROSS AFRICA, ASIA, LATIN AMERICA AND EUROPE. IN 2015, THE NETWORK MADE MORE THAN $1.4 BILLION IN LOANS THROUGH MORE THAN 23,000 EMPLOYEES AROUND THE WORLD. DISCOVER MORE AT OPPORTUNITY.ORG.",t,f,f,f,,1971,IL,
201533109349301303,2014,COLORADO STATE UNIVERSITY VENTURES INC,,208434503,3,2,14,2,CSU VENTURES ACTIVELY SUPPORTS AND PROMOTES THE TRANSER OF COLORADO STATE UNIVERSITY (CSU) RESEARCH AND INNOVATIONS INTO THE MARKETPLACE FOR THE BENEFIT OF SOCIETY.,t,f,f,f,,2007,CO,
201610309349300606,2014,JAMES IRWIN CHARTER SCHOOLS,,455047698,4,3,303,0,"JICS IS A CHARTER SCHOOL COLLABORATIVE AND COLORADO GOVERNMENTAL ENTITY PURSUANT TO C.R.S. 22-30.5-601. JICS OPERATES ALL ASPECTS, INCLUDING ADMINISTRATIVE AND TEACHING COMPONENTS AND THE EMPLOYMENT OF PERSONNEL FOR FOUR COLORADO CHARTER SCHOOLS.",t,f,f,f,,2010,CO,
201712269349301251,2016,Children Awaiting ParentsInc,,161047933,18,18,8,43,Find adoptive parents for America's waiting children.,t,f,f,f,,1975,NY,
201721249349301427,2015,SOUTHWEST FOOD PROGRAM INC,,742527207,0,0,4,10,ASSURE WELL BALANCED MEALS ARE SERVED TO CHILDREN AND ADULTS IN LICENSED FAMILY CARE HOMES,t,f,f,f,,2001,CO,
201300739349300115,2011,Wildwood Child & Adult Care Food Program,,742202961,5,5,21,0,Wildwood is a private Colorado non-profit organization that has served child care professionals since 1976. We sponsor the USDA Child and Adult Care Food Program (Wildwood CACFP) and offer a variety of child care/daycare support services and business tools through the publication of Wildwood Resources.,t,f,f,f,,1976,CO,
201621049349300322,2015,BRIGHTON DITCH COMPANY,,846038339,5,5,1,12,MUTUAL DITCH COMPANY. DELIVERY OF IRRIGATION WATER TO SHREHOLDERS/MEMBERS,t,f,f,f,,1880,CO,
201730589349300428,2015,ASPEN SANTA FE BALLET,,841150857,25,23,93,0,"BY UPHOLDING THE HIGHEST STANDARDS OF ARTISTIC EXCELLENCE IN PERFORMANCE, EDUCATION AND OUTREACH, THE ASPEN SANTA FE BALLET CULTIVATES AND ENHANCES AN UNDERSTANDING AND APPRECIATION OF DANCE. ASPEN SANTA FE BALLET IS COMMITTED TO SERVE AS AN ARTISTIC AMBASSADOR FOR OUR COMMUNITIES AND NATION AT HOME AND ABROAD.",t,f,f,f,,1990,CO,
201622229349301432,2015,The Loveland Rotary Club Foundation,,846058583,5,5,0,100,"To further the philanthopic activities of the Loveland Rotary Club by contributing to health, education and youth projects in the community and internationally.",f,t,f,f,,1984,CO,
201113079349301036,2010,GLOBAL HUMANITARIAN EXPEDITIONS,,020624253,5,4,1,126,"Set up charity dental clinics in Vietnam, India, Nepal, and Guatemala that provide dental care to the needy. Set up charity dental clinics in Vietnam, India, Nepal, and Guatemala that provide dental care to the needy.",t,f,f,f,,2002,CO,
201701399349300740,2016,Colorado Springs Conv & Visitors Bureau,,840809343,11,11,20,34,"Colorado Springs Convention and Visitors Bureau's primary exempt purpose is promotion of the Pikes Peak Region. The Bureau is designed to stimulate the visitor industry in the Pikes Peak Region. The Bureau shall conduct a variety of programs, both continual and intermittent, to enhance the quantity, quality and volume of visitors to our area.",t,f,f,f,,1980,CO,
201533109349301013,2014,DENVER REGIONAL CAPITAL CORPORATION,,203395478,3,3,0,0,"PURPOSE IS TO BECOME A MEMBER OF A DULY FORMED LIMITED LIABILITY COMPANY CALLED THE COLORADO GROWTH AND REVITALIZATION FUND, LLC WHOSE PURPOSE IS COMMUNITY DEVELOPMENT AND REVITALIZATION OF ECONOMICALLY DISTRESSED AREAS.",t,f,f,f,,2005,CO,
201312699349300631,2012,THOMPSON SOCCER ASSOCIATION INC,,841073939,7,7,1,,PROVIDE SOCCER PROGRAMS FOR YOUTH,t,f,f,f,,1993,CO,
201613199349311196,2015,COLORADO COALITION AGAINST DOMESTIC,VIOLENCE,840742604,8,8,15,11,INSPIRING COLORADO TO END DOMESTIC VIOLENCE.,t,f,f,f,,1977,CO,
